File Name,Pitch Data
821.mid,"72,69,67,69,64,65,67,67,74,76,77,74,72,74,74,72,71,72,71,67,62,65,67,69,67,65,67,67,67,62,67,69,72,71,72,69,67,69,65,62,65,67,67"
822.mid,"60,62,65,65,65,65,64,62,64,64,65,67,67,64,65,64,62,62,64,65,62,60,62,64,65,67,65,64,64"
823.mid,"74,71,74,76,74,76,74,74,74,71,72,74,69,67,67,72,72,71,69,72,72,72,72,74,76,74,72,72,71,72,69,67,69,72,72,67,67,74,74,76,74,72,71"
824.mid,"67,69,72,72,72,72,69,72,72,67,69,69,72,71,69,67,72,71,69,69,72,71,69,67,69,72,69,67,65,67,67,69,67,64,64,72,72,71,69,72,71,69,67"
825.mid,"65,67,69,69,67,69,67,67,67,65,67,69,67,65,65,67,65,65,64,62,62,65,65,65,65,65,64,65,67,65,64,62,62,69,69,69,67,67,65,67,69"
826.mid,"74,71,74,76,74,76,74,74,74,72,71,69,72,69,67,67,72,72,72,72,71,69,72,71,69,67,69,72,69,67,67,74,74,76,74,72,71,72"
827.mid,"67,65,69,72,72,72,72,71,69,72,74,72,71,69,67,69,67,65,65,67,67,65,64,65,64,62,65,62,62,64,65,67,67,69,67,69,67,65,69,69,72,71,67,67"
828.mid,"65,65,67,65,65,67,65,65,67,69,69,67,65,67,69,67,65,65,67,67,65"
829.mid,"65,67,69,72,69,69,69,69,67,65,67,67,69,69,67"
830.mid,"65,65,67,65,65,67,69,69,67,65,67,69,67,65,64,65,67,67,65"
831.mid,"65,67,69,69,69,69,72,69,69,69,67,65,67,69,69"
832.mid,"67,65,67,69,69,67,65,67,69,67,65,64,65,67,67,65"
833.mid,"65,67,69,69,69,69,72,69,69,69,69,67,65,67,69,69,67"
834.mid,"60,62,62,62,62,60,60,65,65,67,64,65,62,62,65,64,62,64,65,62,60,62,64,65,62,62,62,57,60,62,62,62,65,64,65,67,67,65,67,65,62,67,64,62,62,62,60,62,64,65,62,62,62,62,62,60,62,62,62,62,60,62,62,60,62,60,57,57,60,62,60,62,65,62,67,67,62,64,65,64,62,60,62,62,67,69,72,71,69,69,67,67,69,65,64,62,67,67,69,67,67,69,69,67,64,62,65,65,64,67,69,69,67,65,64,62,64,65,62,60,62,62,69,69,69,67,67,65,67,69,67,65,62"
835.mid,"65,67,71,72,71,69,67,67,65,62,60,62,65,65,65,67,65,65,67,69,71,72,71,69,69,72,71,69,67,71,65,62,62,60,60,60,67,67,67,65,65,67,71,65,67,65,62,65,65,65,72,72,74,72,69,71,72,72,77,77,74,72,72,72,72,74,72,72,71,71,69,71,72,72,72,65,65,67,71,69,71,67,65,67,65,62,65,65,65,65,67,69,71,72,67,65,67,65,62,60,65,65,65,71,69,71,67,65,71,69,71,72,71,69,69,67,67,71,65,62,62,60,67,64,65,67,67,67,72,72,74,72,71,69,71,72,72,76,74,72,72,74,72,69,67,72,72,72,72,69,67,65,67,69,71,67,64,67,65,62,60,65,65,65,69,69,65,67,69,67,65"
836.mid,"67,67,62,65,67,67,69,67,67,67,67,67,69,67,67,69,67,67,65,65,67,69,65,64,62,62,64,65,67,62,65,67,69,72,71,69,67,69,67,65,69,72,69,67,67,67,72,72,72,72,69,72,67,69,65,67,67,65,67,69,72,72,74,72,74,72,71,72,69,67,69,67,69,65,67,69,69,67,67,72,72,71,72,69,67"
837.mid,"67,72,72,72,71,67,69,69,71,72,74,72,71,69,69,72,72,69,67,69,72,72,71,72,69,69,67,67,69,72,72,69,67,69,71,72,69,69,72,67,64,65,64,62,62,65,62,64,65,67,69,67,65,64,65,67,67,65,67,69,67,65,64,64,72,72,71,69,72,71,69,67"
838.mid,"65,69,72,72,71,69,72,71,69,67,72,72,74,72,72,72,74,77,76,74,72,74,72,72,71,72,74,72,71,69,69,71,71,67,65,65,65,69,71,71,71,71,69,69,71,71,71,72,74,74,74,72,69,72,69,67,74,74,76,72,74,71,69"
839.mid,"64,64,62,67,69,72,72,71,72,74,74,72,72,71,69,69,69,67,67,67,69,72,72,72,71,69,69,67,67,65,67,69,67,65,64,64,65,64,65,67,67,65,64,62,62,65,64,64,65,67,67,65,67,69,67,65,64,62,64,64,72,72,69,72,69,67,67,65"
840.mid,"67,72,72,72,74,72,71,67,72,71,72,74,74,74,72,72,76,76,74,74,71,74,74,76,74,72,74,72,69,72,72,72,72,71,69,71,72,74,72,69,67,67,67,72,71,72,74,72,71,69,69,71,72,74,74,74,72,71,69,71,72,74,72,67,67,74,74,76,74,72,72,71,67"
841.mid,"60,62,64,65,62,60,62,65,62,65,62,60,65,69,67,69,67,65,67,69,69,65,69,67,65,65,64,67,65,64,62,60,62,62,62,67,65,67,67,67,69,67,67,65,64,62,65,64,60,62,60,62,65,65,64,65,69,65,64,62,62,69,69,69,67,67,65,67,69,67,65,62"
842.mid,"60,62,62,69,72,69,69,69,69,67,69,67,65,64,65,67,65,62,60,62,62,62,62,67,67,65,67,64,65,62,60,60,65,65,69,67,69,67,65,67,65,65,64,62,65,64,62,62,62,62,62,67,65,67,67,67,67,67,69,67,69,65,67,65,65,69,72,71,72,69,67,65,65,64,65,62,65,60,60,62,65,65,64,65,67,65,64,62,62"
843.mid,"62,62,64,64,65,64,65,64,62,60,62,62,65,67,69,69,67,65,67,69,69,67,65,64,62,64,65,67,65,62,62,62,69,65,64,62,65,62,60,60,62,65,65,64,60,62,65,64,62,62,62,64,65,67,67,67,69,67,62,62,67,67,65,62,62,67,65,64,62,65,62,60,60,60,62,65,64,65,67,65,64,65,67,65,64,62,62,67,60,62,60,60,62,64,65,64,62,62,60,62,62,62,62,69,69,72,71,69,67,69,69,72,69,67,67,69,65,64,65,67,65,62,62,62,65,60,62,65,67,69,65,64,62,62,57,60,62,62,62,62,60,60,62,65,65,65,67,69,67,69,69,69,67,65,67,65,64,62,60,65,64,65,67,65,62,62,69,69,69,67,69,71,67,65,62"
844.mid,"62,60,62,60,57,60,62,64,65,62,60,62,62,62,60,65,64,67,67,65,64,62,65,64,65,62,60,62,62,64,65,64,65,64,62,62,62,69,69,67,65,67,67,69,69,72,74,69,72,71,67,65,67,69,69,65,67,67,65,64,62,60,62,65,65,65,67,69,72,67,69,69,67,67,65,67,67,69,62,69,72,67,69,69,67,67,65,67,67,69,69,72,74,69,72,71,67,65,67,67,69,69,72,74,69,72,71,67,65,67,67,69,65,67,69,67,65,64,60,62,62,64,65,64,65,64,62"
845.mid,"62,69,67,65,67,69,69,69,71,72,67,65,67,69,69,67,65,67,69,69,71,71,69,69,69,72,74,77,74,72,71,69,67,69,69,69,71,72,67,67,65,62,62,65,67,69,67,65,64,60,60,62,62"
846.mid,"65,62,60,60,62,65,62,65,62,60,62,65,65,67,69,65,64,62,60,62,62,62,69,71,67,67,65,67,69,69,69,65,64,62,65,67,65,64,60,62,62,62,62,65,62,65,62,62,65,62,60,62,65,69,65,67,69,65,64,62,60,65,64,65,67,65,62,62,69,69,69,67,67,65,67,69,67"
847.mid,"65,65,65,65,65,65,64,62,62,64,65,62"
848.mid,"62,62,60,60,62,62,65,64,60,65,62,62,62,60,57,60,62,62,65,62,62,62,69,67,65,67,69,69,69,67,65,65,64,62,65,62,60,60,60,62,65,65,67,69,65,64,62,60,62,65,64,65,67,65,62,64,65,64,65,64,62,62,67,65,67,69,67,65,64,62,65,62,60,62,60,60,62,65,65,65,69,67,64,65,64,62,62,60,57,60,62,65,62,60,62,65,67,67,69,65,64,62,60,64,62,64,65,62,62,69,67,69,69,71,72,71,69,67,69,69,69,71,72,71,69,71,72,69,69,67,65,67,69,69,67,65,67,69,69,72,74,72,71,69,72,67,69,69,72,71,67,71,72,69,69,65,67,69,69,69,67,64,65,62,65,64,62,60,62,60,62,65,67,65,69,69,65,64,67,65,65,60,65,67,65,62,64,65,64,65,64,62"
849.mid,"60,62,65,64,62,62,65,64,65,67,67,65,64,62,60,62,64,65,64,62,62,64,65,67,67,65,71,67,65,64,62,60,62,64,65,64,62,60,62,62,62,65,60,62,64,65,64,62,64,65,62,62,64,65,67,65,64,62,65,60,64,65,62,62,62,67,67,69,69,72,69,67,64,62,65,67,65,65,60,62,65,69,67,64,62,65,60,64,65,62,62,62,60,59,57,60,62,65,64,62,60,62,65,69,67,65,67,69,69,69,67,69,65,62,60,62,65,65,67,69,69,69,67,65,65,60,64,62,65,65,62,62"
850.mid,"60,62,60,62,65,64,62,65,65,64,64,64,65,67,67,65,64,62,67,65,64,64,62,67,67,69,69,67,72,67,69,72,69,69,69,69,72,69,67,67,69,67,69,67,65,64,64,65,62,60,60,60,62,64,65,67,69,67,65,67,69,67,65,65,64,62,64,64,65,62,60,60,67,69,71,72,69,67,69,72,71,72,74,72,71,67,69,71,71,71,72,74,72,71,69,67,67,69,71,72,74,72,71,69,74,72,71,71,72,69,67,65,67,69,65,64,62,67,69,72,69,67,69,67,69,67,65,64,65,67,65,64,62,65,64,62,62,67,65,69,67,65,64,62,65,64,67,64,65,65,64"
851.mid,"60,62,65,65,64,62,64,64,65,64,62,60,60,60,62,65,62,60,65,64,65,67,65,67,69,67,65,64,64,64,67,67,67,69,69,72,71,69,67,65,67,69,67,65,65,64,64,64,65,67,65,64,62,65,62,60,60,67,65,67,69,67,65,64,62,64,64,64,69,67,69,72,67,64,62,60"
852.mid,"65,62,60,62,64,64,57,60,62,65,64,65,65,62,65,67,65,64,65,65,64,65,62,67,67,69,69,69,67,64,65,62,60,62,65,64,67,64,65,65,64,65,62,67,69,67,69,72,71,69,69,71,72,67,69,67,65,62,65,64,67,67,69,67,67,64,62,65,62,65,65,64,65,67,65,64,62,60,62,64,65,64,62,62,67,65,67,69,67,67,69,72,69,69,67,69,64,65,67,67,69,72,71,67,69,65,64,62,65,65,69,67,65,67,69,67,65,64,67,64,65,65,64,69,69,69,65,67,69,67,65"
853.mid,"65,67,71,71,67,71,65,67,71,71,71,69,67,69,71,72,72,71,72,74,72,71,69,71,72,71,69,67,71,71,72,67,65,65,67,69,71,67,71,65,67,69,69,71,72,71,72,74,69,72,71,69,67,69,69,69,71,72,71,69,67,65,65,69,72,74,77,74,72,71,72,74,69,65,69,72,72,71,69,67,69,69,71,72,71,69,67,71,67,65,69,72,74,77,76,77,74,72,74,74,77,74,72,71,69,67,69,69,69,72,74,72,71,69,67,69,69,69,67,72,74,77,77,76,72,74,74,77,74,72,71,69,71,67,65,65,69,72,74,72,71,69,67,69,67,65,67,69,71,67,65"
854.mid,"65,67,65,67,69,71,67,65,65,67,71,69,71,67,65,62,65,65,65,67,71,69,67,69,71,69,67,67,65,67,71,67,65,62,65,64,67,67,69,67,67,67,64,62,65,64,65,65,65,67,71,71,67,71,69,71,67,71,67,65,65,67,71,67,65,62,65,65,67,71,67,71,71,65,67,65,65,65,69,71,72,72,72,69,67,65,65,69,72,74,71,72,69,69,71,67,65,67,65,67,69,71,67,71,67,65,65,65,67,69,69,67,69,65,69,71,72,71,72,74,72,72,71,69,69,72,74,76,77,74,72,71,72,71,74,72,69,67,69,65,67,69,71,67,71,67,65,65"
855.mid,"67,65,69,72,74,72,71,67,65,69,72,74,76,74,74,74,72,77,77,76,77,74,74,74,76,77,77,76,77,76,74,74,74,76,74,72,71,72,69,72,74,72,71,69,67,69,67,65,65,72,72,74,72,67,67,74,74,76,74,72,72,71,67"
856.mid,"67,69,67,65,64,65,67,67,69,72,72,69,72,72,67,69,67,64,65,67,67,67,74,74,76,74,74,72,69,72,74,72,67,69,67,65,65,65,67,69,72,72,69,67,69,72,69,67,67,67,72,72,71,72,69,67"
857.mid,"65,67,67,65,67,69,67,65,65,65,67,69,67,65,65,65,67,69,69,72,69,67,67,67,67,69,67,69,72,69,67,67,69,67,69,69,72,69,67,67,65,67,65,67,71,69,65,65,67,69,67,69,67,65,65,65,69,69,65,67,69,67,65"
858.mid,"67,69,67,65,69,72,71,69,74,72,71,69,67,65,69,72,72,74,74,72,77,72,74,77,74,74,74,72,77,74,72,71,69,67,65,69,71,72,71,69,67,67,69,67,65,67,69,72,72,72,71,69,69,71,72,71,69,67,69,72,69,67,69,69,67,67,69,69,67,67,69,67,65,69,71,72,71,69,67,69,72,69,67,67,65,67,67,74,76,77,79,77,76,74,72,76,77,74,74,74,77,74,72,72,69,72,74,74,67,69,67,65,69,72,69,74,72,72,71,69,69,67,72,69,67,67"
859.mid,"74,74,76,77,76,74,72,74,72,72,71,72,72,74,72,74,71,72,74,72,74,74,76,77,76,77,74,72,74,72,72,71,72,74,72,74,74,74,76,74,74,74,76,74,76,74,72,74,72,72,74,76,74,76,79,76,74,72,74,76,74,76,74,72,71,72,71"
860.mid,"64,60,64,67,67,69,72,69,69,67,64,65,67,64,62,65,64,65,64,62,62,62,62,65,69,69,72,67,69,69,69,72,69,67,64,62,64,60,64,62,65,65,62,62,69,69,67,64,65,64,60,65,65,64,62,62,62,67,69,72,69,69,69,67,64,65,64,60,64,62,64,65,67,65,62,62,69,69,72,71,72,69,67,69,71,72,74,71,69,69,74,74,74,72,74,67,69,64,67,69,71,72,69,71,72,69,69,72,71,72,74,74,76,69,67,69,72,72,74,72,76,74,72,69,69,67,64,65,64,60,62,62,64,65,64,65,64,62"
861.mid,"67,65,67,65,62,65,67,69,71,67,65,67,67,67,65"
862.mid,"67,67,65,64,65,67,67,67,65,69,72,74,72,71,69,72,71,67,69,67,69,62,65,67,69,67,65,67,67,67,65,67,69,72,74,74,72,72,72,71,69,72,74,67,69,67,65,65,67,65,67,69,72,71,69,67,69,72,69,67,67,67,72,72,71,72,69,67"
863.mid,"67,62,65,67,69,67,67,67,67,69,67,65,65,67,69,69,65,67,69,72,71,72,69,67,67,72,72,74,72,72,72,74,72,71,69,72,71,72,67,67,67,67,69,67,65,64,65,67,65,64,62,62,60,60,64,65,67,69,69,67,65,67,67,72,72,71,72,69,67"
864.mid,"64,62,67,69,72,72,72,72,72,72,71,69,67,69,72,72,74,72,72,72,71,69,71,71,72,72,72,69,67,69,65,65,64,65,67,69,67,65,64,64,69,67,69,72,67,64"
865.mid,"67,67,74,74,76,74,72,72,74,72,74,74,76,74,69,72,69,67,67,67,67,74,74,76,74,72,74,74,76,72,74,74,76,76,72,71,69,72,69,72,69,67,67,67,69,71,72,74,74,76,72,74,69,67,65,69,72,72,74,72,71,69,67,69,72,69,67,67,67,74,74,76,74,74,72,74"
866.mid,"69,67,64,65,67,67,67,69,65,62,65,62,65,67,69,67,65,67,67,67,65,69,67,67,72,72,71,69,72,67,65,67,67,72,74,72,72,69,72,74,67,69,69,67,65,65,69,72,71,69,67,69,69,72,69,67,67,64,65,67,67,67,67,67,72,71,72,74,74,72,72,69,72,74,72,69,67,69,72,69,62,65,67,69,67,67,69,64,65,67,67,69,72,72,72,69,72,74,72,69,67,69,72,71,69,67,65,67,67,74,72,76,72,74,74,67,67,69,69,67,69,67,65,65,69,72,74,72,69,67,69,72,69,67,72,72,71,72,69,67"
867.mid,"65,60,62,62,69,72,69,69,67,69,69,67,65,65,69,64,65,64,62,62,67,67,69,67,65,67,69,69,69,67,67,72,72,69,67,72,69,67,65,67,67,69,71,69,67,69,67,64,65,69,65,65,60,65,65,62,65,67,65,65,64,65,67,65,64,62,60,62,62,69,69,69,67,67,65,67,69,67"
868.mid,"64,65,62,62,60,64,65,67,67,67,65,67,67,69,65,65,65,71,71,69,67,67,71,69,71,67,65,65,65,65,67,65,65,69,71,69,67,69,67,64,65,62,62,60,65,67,69,71,69,67,69,65,65,69,69,65,67,69,67,65"
869.mid,"62,64,65,67,69,67,67,67,69,67,67,67,67,69,69,67,65,67,69,69,69,67,69,67,65,67,69,67,69,71,71,69,69,65,67,67,67,69,71,67,67,65,67,71,69,71,72,71,69,67,69,69,69,67,69,65,64,65,67,62,64,65,67,69,67,67,65,67,69,69,67,65,69,67,65,64"
870.mid,"64,64,62,65,62,60"
871.mid,"67,69,72,72,72,72,72,71,69,72,67,67,72,69,67,65,64,65,67,67,69,67,65,67,67,65,64,64,72,72,72,69,72,72,69,67"
872.mid,"62,64,67,69,69,67,69,71,69,67,69,69,69,64,69,67,67,64,64,62,64,62,60,62,64,67,64,64,69,67,69,72,67,64,67"
873.mid,"65,65,67,69,65,67,69,67,65,65,65,64,65,67,69,65,67,69,67,65,69,69,65,67,69,67,65"
874.mid,"62,62,65,67,65,65,62,65,67,65,67,67,69,67,65,65,67,69,67,69,72,69,72,69,69,72,71,72,74,72,69,67,67,69,67,65,64,65,67,67,64,65,67,67,69,64,65,67,65,64,62,64,65,64,65,64,62,62,62,65,67,69,67,67,67,65,67,65,67,64,65,65,62,65,67,65,64,65,67,69,69,67,69,65,67,65,64,65,67,65,67,65,64,65,67,69,65,67,65,64,62,64,65,64,65,64,62"
875.mid,"57,60,62,65,62,62,62,65,65,64,65,62,65,62,62,60,62,65,64,62,60,62,65,62,62,65,67,65,65,64,62,62,64,65,64,62,64,65,62,65,65,64,65,67,65,65,67,65,65,64,62,64,65,62,62,65,62,65,64,65,67,65,65,64,62,65,62,62,60,62,65,65,65,64,62,65,62,65,64,65,67,65,65,64,62,65,62,62,60,57,60,62,65,62,64,65,62,65,62,62,60,60,62,65,64,62,60,62,62,65,67,65,65,64,62,62,64,65,64,62,64,65,62"
876.mid,"67,69,67,67,67,69,71,72,71,69,72,67,69,67,67,74,76,72,71,72,74,72,74,76,74,74,72,74,72,72,71,69,67,67,69,72,72,71,72,74,72,71,69,69,71,72,71,69,67,69,72,71,72,69,67,67,69,67,65,69,71,72,71,69,69,74,72,74,76,74,74,72,72,71,69,71,72,74,72,71,69,69,71,72,71,69,67,69,72,69,67,69,69,67,67,67,74,74,72,74,74,74,77,74,77,76,74,76,74,74,76,77,79,77,79,74,74,76,77,76,77,76,74,77,74,74,74,76,72,74,76,72,71,67,74,74,76,74,72,74,76,72,71,67,67,71,72,74,74,74,74,76,79,76,79,76,74,71,72,74,76,74,76,72,69,72,74,76,74,72,72,76,74,72,72,71,69,67,69,67,67,72,72,69,72,71,67,67,69,67,67,65,69,71,72,71,69,69,74,72,74,74,71,72,74,72,71,69,69,71,72,71,69,67,67,69,72,69,67,69,69,67"
877.mid,"74,71,74,76,74,72,74,74,74,72,72,72,67,69,72,69,72,71,72,69,72,71,72,67,67,74,74,76,74,72,71,72"
878.mid,"67,72,69,72,67,67,72,72,72,74,76,74,74,72,77,76,74,74,74,71,74,74,74,76,74,74,72,74,72,71,67,69,72,72,74,72,72,71,69,71,72,74,69,72,69,67,74,74,76,74,72,72,71,67"
879.mid,"67,71,72,74,74,74,74,74,72,69,72,72,72,76,74,74,72,69,72,69,67,67,65,67,67,74,74,76,74,72,72,71,67"
880.mid,"62,62,65,67,69,67,69,67,67,67,67,69,72,69,69,67,69,72,67,69,67,67,65,67,69,72,69,67,69,67,65,67,69,67,67,69,71,72,74,71,69,69,71,72,71,69,67,69,72,69,67,69,67,69,72,69,65,69,72,74,72,72,74,72,69,72,74,72,72,74,74,72,72,74,69,72,69,67,69,69,72,71,67,67,67,69,67,67,65,67,65,64,65,62,65,60,62,64,65,64,65,64,62,62,60,65,67,69,71,71,69,67,65,67,69,67,67,69,71,72,71,69,69,71,72,71,69,67,69,72,69,67,69,69,67"
881.mid,"67,69,69,69,65,67,69,67,69,69,67,67,67,69,72,72,71,72,74,72,74,76,74,74,74,74,74,72,72,71,69,71,72,74,72,71,69,69,71,72,71,69,67,69,72,69,67,69,69,67,67,67,67,69,67,65,69,72,71,72,74,72,74,76,74,74,76,76,74,72,72,71,69,71,72,74,72,71,69,69,71,72,71,69,67,67,69,72,69,67,69,69,67"
882.mid,"62,60,62,65,64,65,62,62,65,65,67,69,67,65,65,65,64,62,62,64,62,64,65,67,65,64,62,64,65,62,62,62,69,72,69,72,69,69,67,65,67,69,69,67,69,65,67,67,69,69,65,67,69,69,67,65,64,65,67,65,67,65,64,62,64,65,64,65,64,62,62,62,60,62,65,65,64,60,62,62,62,62,60,65,67,65,64,60,62,62,69,69,65,69,67,64,62,65,67,64,62,65,64,60,60,62,64,65,64,62,62,65,62,60,62,62,62,65,62,62,65,62,65,62,60,62,62,62,65,64,65,67,64,62,65,65,64,62,60,65,67,65,65,64,62,62,60,59,59,60,62,65,62,65,62,62,65,62,60,62,62,64,65,67,67,65,64,62,62,65,62,60,62,62,64,65,67,67,65,64,62,64,65,62,65,62,60,62,62,64,65,62,62"
883.mid,"69,64,65,67,67,67,67,67,69,65,64,62,62,67,65,65,60,60,62,64,65,67,67,67,65,69,72,72,67,69,72,67,69,67,65,64,65,67,69,69,67,72,72,71,72,69,67"
884.mid,"65,65,65,65,64,60,62,65,64,62,67,69,67,69,65,67,67,69,65,64,62,65,65,65,65,65,64,65,67,65,64,62,72,72,72,65,67,67"
885.mid,"65,65,65,65,65,65,65,65,64,62,60,62,64,65,62"
886.mid,"60,62,65,62,62,60,62,65,65,64,65,67,62,65,62,62,60,62,65,65,64,62,62,65,62,60,62,65,64,65,67,65,67,65,64,65,62,62,64,65,64,65,64,62,62,67,65,65,67,65,64,62,62,60,65,67,69,69,67,65,64,64,65,67,65,67,67,65,69,67,69,67,65,62,65,62,60,60,62,65,67,67,65,65,67,69,69,67,69,65,67,65,64,65,62,62,64,65,64,65,64,62"
887.mid,"64,65,62,62,65,67,65,67,65,64,62,60,60,62,64,65,64,62,65,65,64,62,65,65,64,65,62,65,62,62,60,62,65,64,67,64,65,65,64,65,65,64,62,62,60,67,69,67,69,69,71,72,67,69,67,65,64,65,65,64,64,65,69,65,65,62,60,60,62,64,65,64,62,65,65,64,65,65,64,62,65,65,69,67,65,65,64,62,60,65,65,64,62,65,67,65,67,69,72,67,69,67,64,67,64,65,65,64"
888.mid,"67,67,64,65,62,64,65,67,67,67,69,69,72,67,69,65,67,69,72,71,69,67,65,65,67,67,69,69,67,67,67,67,65,65,64,62,65,67,69,67,65,67,67,69,72,69,72,69,67,65,67,67,72,72,69,72,67,69,69,67,67,65,64,62,65,65,69,67,65,67,67,67,67,71,71,71,69,67,65,67,69,69,65,69,72,67,71,71,69,67,65,69,69,71,71,69,69,65,69,72,72,69,74,72,71,69,67,65,67,67,69,67,65,69,71,72,71,71,69,67,67,67,65,65,64,62,65,67,69,67,65,67,69,69,65,69,72,72,71,69,74,72,71,69,67,64,65,62,62,60,62,62,62,67,67,67,65,67,69,72,69,69,67,67,67,69,71,71,69,67,65,67,69,65,69,72,72,69,74,72,71,69,67,65,67,67,67,65,65,64,62,65,64,65,67,67,69,72,67,69,65,67,69,72,67,71,71,69,67,65,67,69,69,65,69,72,71,69,74,72,71,69,67,65,64,65,67,67,69,72,69,72,69,67"
889.mid,"65,71,72,67,65,69,71,72,72,71,69,71,67,65,65,65,69,72,72,74,72,71,69,67,69,71,67,65,67,65,65,62,60,65,65,65,67,65,65,67,69,71,67,65,65,67,65,62,60,65,67,69,71,67,65,62,65,65,65,71,69,71,72,72,71,69,71,67,65,65,62,65,67,69,71,67,65,65,67,65,65,64,62,65,65,65,69,72,72,72,74,69,71,72,72,72,71,69,71,67,65,72,72,65,69,72,72,74,72,69,71,72,72,74,76,77,74,72,74,72,71,69,71,72,72,72,72,71,67,67,65,69,72,72,72,72,74,74,72,71,69,71,72,72,72,76,77,79,79,77,76,77,74,72,74,69,67,72,74,72,72,72,65,67,69,72,72,71,69,67,65,62,67,69,71,69,65,65,67,62,65,65,65,72,72,74,72,77,77,79,77,76,72,74,71,72,72,72,74,72,77,77,79,77,76,72,74,71,72,72,72,67,72,74,74,72,71,69,71,67,65,65,60,62,65,67,69,71,67,65,60,62,65,67,69,72,69,71,67,65,60,62,65,67,69,71,67,65,65"
890.mid,"65,72,72,74,72,69,71,72,72,69,67,67,69,67,65,65,69,72,72,74,76,77,74,72,74,72,69,71,72,72,74,74,72,69,71,67,65,65,65,72,72,74,72,69,72,72,72,65,69,71,72,71,71,69,67,65,67,71,67,65,65"
891.mid,"65,65,64,62,67,69,67,72,69,67,72,69,67,71,64,71,72,69,67,69,64,65,64,62,67,69,67,72,69,67,67,65,64,62,67,69,67,71,72,74,72,71,67,67,69,67,65,64,62,64,67,71,72,74,71,72,71,76,74,72,74,72,71,69,72,67,69,67,72,67,69,65,65,65,64,62,67,69,67,69,72,69,67,72,72,71,71,76,74,72,74,69,69,67,72,71,67,69,65,65,64,62,67,69,67,72,69,67,72,72,71,76,74,72,74,76,77,76,74,74,74,67,72,71,67,69,64,65,64,62,64,65,67,64,65,64"
892.mid,"72,67,69,64,65,64,62,67,69,71,72,71,76,74,72,71,69,71,71,72,72,71,71,74,72,71,69,72,67,69,67,67,65,64,62,64,65,67,65,64"
893.mid,"67,69,72,72,72,74,76,74,72,74,72,72,67,69,69,69,69,69,69,72,71,69,67,67,74,74,76,74,72,72,71,67"
894.mid,"60,62,65,67,67,69,67,67,65,67,69,67,69,67,65,65,64,65,67,65,64,62,60,62,62"
895.mid,"62,62,62,62,65,64,62,62,60,65,69,67,69,65,67,69,67,65,67,60,60,62,65,65,65,67,65,65,64,65,67,65,64,62,62,69,69,69,67,67,65,67,69,67"
896.mid,"72,72,71,69,67,69,72,69,67,67,67,65,64,62,65,65,67,69,69,67,67,67"
897.mid,"62,60,62,65,64,62,62,64,65,60,62,65,65,64,62,64,65,65,60,60,62,65,67,65,65,64,65,67,69,65,64,62,62,64,65,60,62,65,65,65,65,67,69,65,64,62,62,69,69,69,67,67,65,67,69,67"
898.mid,"65,65,64,62,62,65,62,60,62,62,64,65,67,67,69,67,62,62,67,64,65,64,62,64,64,65,65,64,62,64,65,67,69,67,67,65,67,67,67,62,62,67,65,65,64,62,64,64,62,69,69,67,69,72,67,69,65,67,69,67,65,64,62,60,62,64,65,67,64,62,64,64,64,69,67,69,72,67,64"
899.mid,"69,65,65,65,67,69,69,67,65,67,69,67,65,65,67,67,65"
900.mid,"65,67,69,69,69,69,69,69,72,69,69,67,65,67,69,69"
901.mid,"65,65,65,65,65,65,65,65,64,62,60,62,64,65,62"
902.mid,"65,67,65,65,67,67,69,69,67,65,67,69,67,64,62,65,67,67,65"
903.mid,"65,67,69,69,69,69,69,72,69,67,65,67,67,69,69"
904.mid,"65,67,65,65,67,69,69,67,65,67,69,67,65,65,67,67,65"
905.mid,"69,67,69,69,69,67,65,67,69,69"
906.mid,"65,65,65,65,65,65,65,64,62,60,62,64,65,62"
907.mid,"67,69,67,69,72,72,72,72,71,69,72,69,67,67,69,72,71,69,67,65,67,69,67,65,64,64,72,72,72,69,72,72,69,67"
908.mid,"64,65,67,67,65,69,72,69,72,67,69,72,67,69,67,65,64,65,67,67,69,67,64,64,72,72,71,72,69,67,69,67"
909.mid,"65,69,67,67,69,72,71,69,67,67,69,67,65,65,65,69,72,72,74,74,76,72,71,69,74,72,72,71,69,67,69,67,69,67,65,64,65,69,69,71,72,69,67,67,65,69,67,67,69,72,71,69,67,67,69,67,65,65,65,69,72,71,72,69,67,69,72,69,69,67,69,67,64,65,67,67,67,69,72,69,72,67,67,64,65,67,67,69,72,72,74,74,72,71,69,72,69,67,65,69,72,69,67,67,69,67,65,64,65,67,67,69,72,69,72,67,67"
910.mid,"65,65,65,65,65,67,64,65,67,67,65,65,64,62,64,65,67,65,65,65,64,62,62,67,67,65,67,69,67,64,64,62,69,72,71,69,69,69,69,67,69,72,67,69,69,67,67,65,65,64,64,65,67,65,65,62,65,62,60,65,65,64,65,67,65,65,62,65,62,65,64,65,67,65,62,65,64,65,62,60,60,62,65,65,65,65,65,65,65,64,62,67,69,67,67,67,71,72,69,69,67,65,65,64,65,67,67,69,67,64,64"
911.mid,"74,74,71,74,76,74,74,74,74,72,71,69,71,69,67,72,72,72,71,69,72,71,69,67,69,69,69,69,72,72,67,65,67,67,74,74,76,74,72,71,72"
